ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsivity,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1630,Ag4,F,Ed6,UK,WH,S37,S39,S40,S45,S46,I5,SS04,CL2,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1,CL0,CL0
1631,Ag3,F,Ed7,UK,WH,S34,S43,S52,S36,S34,I4,SS07,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1632,Ag3,F,Ed6,UK,WH,S18,S43,S45,S58,S49,I2,SS03,CL5,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
1633,Ag3,M,Ed6,CA,WH,S51,S41,S43,S43,S53,I7,SS10,CL6,CL0,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
1634,Ag4,F,Ed6,UK,BL,S32,S42,S40,S41,S45,I6,SS07,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1635,Ag1,F,Ed4,UK,WH,S36,S30,S37,S43,S42,I1,SS00,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1636,Ag5,M,Ed1,UK,WH,S23,S40,S34,S46,S46,I2,SS04,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1637,Ag4,F,Ed6,UK,WH,S36,S44,S34,S36,S42,I2,SS02,CL4,CL0,CL1,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1638,Ag1,M,Ed5,US,WH,S53,S31,S47,S33,S34,I6,SS09,CL5,CL6,CL0,CL0,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL4,CL0,CL0,CL5,CL0,CL5
1639,Ag4,F,Ed2,UK,WH,S38,S36,S41,S45,S45,I2,SS04,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1640,Ag4,F,Ed6,UK,WH,S35,S41,S39,S42,S40,I4,SS02,CL6,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1641,Ag3,F,Ed6,UK,WH,S39,S44,S42,S47,S43,I5,SS06,CL6,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1642,Ag4,F,Ed6,UK,WH,S46,S40,S45,S49,S48,I4,SS03,CL5,CL0,CL0,CL4,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1643,Ag2,F,Ed8,UK,WH,S21,S43,S36,S41,S49,I1,SS03,CL4,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1644,Ag4,F,Ed6,UK,WH,S36,S34,S46,S46,S41,I2,SS03,CL3,CL0,CL0,CL0,CL1,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1645,Ag2,F,Ed8,UK,WH,S29,S39,S41,S48,S44,I3,SS05,CL3,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1646,Ag4,M,Ed2,UK,WH,S36,S47,S44,S43,S41,I3,SS04,CL5,CL1,CL0,CL1,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1647,Ag3,M,Ed6,UK,WH,S36,S33,S47,S49,S46,I1,SS01,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1648,Ag3,M,Ed6,UK,WH,S44,S34,S42,S46,S39,I4,SS07,CL5,CL0,CL3,CL2,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL1,CL1,CL0,CL0
1649,Ag2,F,Ed8,UK,WH,S29,S43,S45,S48,S51,I3,SS04,CL4,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1650,Ag2,F,Ed7,UK,WH,S34,S38,S40,S41,S51,I2,SS05,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1651,Ag2,F,Ed7,UK,WH,S36,S50,S54,S51,S46,I7,SS07,CL5,CL0,CL0,CL0,CL5,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1,CL1,CL0,CL0
1652,Ag5,M,Ed5,US,WH,S21,S31,S40,S33,S39,I2,SS08,CL4,CL1,CL1,CL1,CL6,CL2,CL4,CL1,CL2,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1
1653,Ag1,M,Ed7,US,WH,S38,S31,S48,S40,S33,I4,SS02,CL5,CL0,CL0,CL4,CL5,CL6,CL5,CL3,CL0,CL0,CL6,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL3
1654,Ag2,F,Ed9,UK,WH,S28,S46,S44,S54,S51,I2,SS06,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1655,Ag5,M,Ed2,UK,WH,S39,S38,S41,S32,S45,I3,SS02,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1656,Ag3,F,Ed7,UK,WH,S28,S47,S33,S48,S48,I2,SS01,CL5,CL1,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0
1657,Ag1,F,Ed7,UK,WH,S52,S31,S41,S39,S43,I1,SS07,CL4,CL0,CL0,CL0,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1658,Ag2,M,Ed5,CA,WH,S21,S41,S44,S40,S48,I3,SS06,CL3,CL3,CL0,CL3,CL5,CL3,CL5,CL3,CL3,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0
1659,Ag1,M,Ed6,UK,WH,S34,S45,S59,S46,S42,I7,SS09,CL4,CL2,CL0,CL0,CL6,CL3,CL3,CL2,CL0,CL3,CL0,CL6,CL3,CL3,CL0,CL2,CL6,CL0,CL0
1660,Ag4,F,Ed7,UK,WH,S18,S44,S48,S44,S45,I1,SS03,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1661,Ag3,F,Ed6,UK,WH,S51,S41,S58,S34,S31,I8,SS10,CL3,CL5,CL2,CL3,CL5,CL3,CL6,CL4,CL2,CL3,CL2,CL2,CL2,CL2,CL6,CL3,CL6,CL0,CL0
1662,Ag1,F,Ed1,UK,WH,S29,S39,S44,S53,S40,I2,SS07,CL2,CL2,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0
1663,Ag2,M,Ed6,OT,WH,S29,S47,S46,S46,S41,I6,SS08,CL5,CL2,CL2,CL3,CL6,CL6,CL6,CL4,CL2,CL4,CL0,CL2,CL2,CL0,CL0,CL2,CL6,CL0,CL0
1664,Ag2,F,Ed5,UK,WH,S26,S40,S44,S46,S36,I4,SS07,CL4,CL3,CL2,CL0,CL6,CL3,CL6,CL3,CL0,CL3,CL0,CL2,CL4,CL0,CL0,CL2,CL4,CL0,CL0
1665,Ag2,F,Ed9,UK,WH,S36,S43,S49,S48,S41,I8,SS09,CL5,CL2,CL2,CL4,CL6,CL2,CL6,CL3,CL2,CL3,CL0,CL2,CL2,CL2,CL0,CL2,CL6,CL0,CL0
1666,Ag2,F,Ed7,UK,WH,S30,S43,S41,S55,S48,I4,SS05,CL5,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1667,Ag1,M,Ed5,UK,WH,S36,S46,S56,S39,S43,I8,SS09,CL4,CL3,CL0,CL3,CL6,CL5,CL6,CL0,CL0,CL3,CL0,CL3,CL3,CL3,CL3,CL0,CL3,CL0,CL2
1668,Ag2,F,Ed9,AU,WH,S37,S37,S35,S43,S48,I1,SS01,CL3,CL0,CL0,CL2,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0
1669,Ag3,M,Ed6,UK,WH,S42,S32,S40,S37,S45,I4,SS07,CL3,CL1,CL1,CL1,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL1,CL6,CL0,CL0
1670,Ag3,F,Ed7,AU,WH,S25,S36,S41,S46,S48,I6,SS08,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1671,Ag4,M,Ed7,UK,WH,S42,S34,S33,S36,S43,I2,SS03,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
1672,Ag5,M,Ed7,UK,WH,S42,S37,S54,S49,S33,I2,SS05,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1673,Ag2,F,Ed7,UK,WH,S30,S41,S42,S48,S33,I3,SS06,CL3,CL0,CL2,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL0
1674,Ag2,M,Ed6,IE,WH,S26,S43,S52,S46,S47,I2,SS05,CL3,CL3,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL4,CL3,CL0,CL2,CL4,CL0,CL0
1675,Ag4,M,Ed6,UK,WH,S31,S41,S36,S41,S55,I2,SS02,CL5,CL0,CL0,CL2,CL2,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1676,Ag3,M,Ed6,UK,WH,S28,S47,S31,S41,S38,I3,SS02,CL5,CL0,CL1,CL4,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1677,Ag2,F,Ed7,UK,WH,S56,S24,S39,S50,S37,I1,SS03,CL3,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
1678,Ag1,F,Ed5,US,WH,S49,S40,S46,S48,S40,I4,SS05,CL5,CL0,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL6,CL0,CL0,CL2,CL4,CL0,CL3,CL6,CL0,CL0
1679,Ag4,F,Ed6,UK,WH,S33,S45,S34,S51,S49,I2,SS01,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1680,Ag1,F,Ed7,UK,WH,S37,S44,S46,S28,S52,I4,SS07,CL3,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1681,Ag1,F,Ed7,UK,WH,S35,S48,S41,S46,S45,I2,SS04,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1682,Ag4,F,Ed5,UK,WH,S33,S50,S40,S51,S46,I2,SS03,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1683,Ag4,M,Ed6,UK,WH,S31,S43,S38,S38,S41,I3,SS08,CL5,CL2,CL2,CL1,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL2,CL2,CL0,CL0
1684,Ag1,M,Ed5,US,BL,S37,S28,S46,S46,S30,I3,SS05,CL4,CL2,CL0,CL0,CL6,CL3,CL5,CL3,CL0,CL2,CL0,CL3,CL2,CL3,CL0,CL2,CL6,CL0,CL0
1685,Ag2,M,Ed7,US,WH,S41,S23,S49,S48,S44,I3,SS10,CL5,CL2,CL3,CL5,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL2,CL2,CL3,CL3,CL0,CL0
1686,Ag1,F,Ed5,US,BL,S49,S25,S52,S43,S33,I3,SS07,CL4,CL5,CL0,CL3,CL6,CL5,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL5,CL4,CL4,CL0,CL0
1687,Ag3,F,Ed6,UK,WH,S26,S44,S43,S47,S46,I3,SS05,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1688,Ag2,F,Ed6,CA,WH,S50,S22,S38,S55,S40,I2,SS01,CL6,CL2,CL0,CL5,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL5,CL0,CL0,CL0,CL0
1689,Ag2,F,Ed8,US,WH,S37,S46,S56,S46,S40,I5,SS06,CL6,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL3,CL0,CL0,CL0
1690,Ag3,M,Ed5,US,WH,S46,S29,S40,S33,S42,I1,SS04,CL6,CL1,CL1,CL2,CL6,CL3,CL4,CL1,CL1,CL1,CL1,CL1,CL1,CL1,CL0,CL1,CL3,CL0,CL1
1691,Ag2,M,Ed5,OT,WH,S54,S27,S47,S52,S35,I4,SS04,CL3,CL0,CL0,CL0,CL6,CL3,CL3,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL6,CL0,CL3
1692,Ag2,F,Ed9,UK,WH,S23,S45,S46,S57,S40,I3,SS05,CL5,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1693,Ag2,F,Ed7,UK,WH,S43,S38,S44,S46,S39,I1,SS05,CL5,CL0,CL1,CL2,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1694,Ag2,F,Ed7,UK,WH,S31,S45,S39,S52,S49,I1,SS02,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1695,Ag4,M,Ed8,UK,WH,S27,S38,S46,S41,S39,I7,SS05,CL6,CL2,CL0,CL2,CL6,CL3,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1696,Ag3,M,Ed6,UK,WH,S31,S44,S45,S42,S37,I6,SS05,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1697,Ag1,M,Ed5,US,WH,S37,S27,S43,S45,S39,I2,SS04,CL3,CL0,CL0,CL5,CL5,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
1698,Ag5,M,Ed9,UK,WH,S25,S40,S51,S35,S49,I3,SS06,CL6,CL0,CL0,CL1,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1699,Ag4,F,Ed7,UK,WH,S42,S36,S51,S42,S45,I5,SS03,CL4,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1700,Ag2,F,Ed8,US,WH,S21,S45,S51,S42,S42,I3,SS06,CL6,CL3,CL0,CL3,CL6,CL3,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL4,CL0,CL4,CL0,CL2
1701,Ag1,M,Ed5,US,WH,S49,S33,S58,S31,S27,I8,SS07,CL4,CL3,CL0,CL4,CL6,CL4,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL2,CL4,CL0,CL0
1702,Ag3,F,Ed7,US,WH,S54,S34,S58,S48,S42,I7,SS10,CL6,CL0,CL0,CL3,CL5,CL6,CL4,CL2,CL0,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL6,CL2,CL0
1703,Ag2,F,Ed6,UK,WH,S30,S43,S32,S45,S48,I2,SS03,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1704,Ag1,M,Ed5,US,WH,S32,S35,S42,S45,S33,I3,SS04,CL6,CL2,CL2,CL2,CL5,CL2,CL6,CL2,CL0,CL2,CL3,CL0,CL3,CL5,CL0,CL2,CL4,CL0,CL2
1705,Ag1,M,Ed4,CA,WH,S40,S41,S46,S37,S35,I5,SS06,CL5,CL5,CL0,CL3,CL3,CL6,CL4,CL3,CL3,CL3,CL0,CL0,CL5,CL3,CL3,CL4,CL6,CL0,CL3
1706,Ag5,M,Ed5,UK,WH,S42,S27,S38,S38,S28,I5,SS06,CL4,CL2,CL1,CL1,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL3,CL2,CL2,CL2,CL2,CL6,CL0,CL1
1707,Ag1,M,Ed7,UK,WH,S27,S42,S36,S39,S53,I3,SS06,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1708,Ag1,F,Ed6,UK,WH,S31,S45,S42,S49,S41,I5,SS03,CL5,CL0,CL0,CL0,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1709,Ag3,F,Ed7,UK,WH,S31,S46,S40,S45,S49,I4,SS05,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1710,Ag4,F,Ed7,UK,WH,S26,S48,S40,S49,S41,I3,SS04,CL6,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1711,Ag3,F,Ed4,UK,WH,S28,S34,S51,S37,S44,I2,SS05,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1712,Ag2,F,Ed7,UK,WH,S36,S51,S50,S44,S41,I7,SS09,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
1713,Ag3,F,Ed8,UK,WH,S28,S44,S40,S36,S44,I2,SS05,CL5,CL2,CL2,CL2,CL6,CL2,CL5,CL2,CL1,CL2,CL1,CL1,CL2,CL1,CL1,CL1,CL6,CL0,CL1
1714,Ag3,F,Ed9,UK,OT,S17,S51,S46,S47,S56,I6,SS05,CL4,CL1,CL0,CL0,CL6,CL4,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL4,CL0,CL0
1715,Ag4,F,Ed2,UK,WH,S35,S38,S34,S51,S51,I1,SS02,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1716,Ag4,M,Ed6,UK,WH,S48,S43,S50,S38,S48,I2,SS05,CL1,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1717,Ag4,M,Ed8,UK,WH,S34,S45,S42,S38,S35,I3,SS04,CL5,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1718,Ag3,F,Ed8,UK,OT,S40,S34,S53,S48,S46,I2,SS05,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1719,Ag4,M,Ed6,UK,WH,S25,S42,S43,S37,S43,I3,SS04,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1720,Ag2,F,Ed7,UK,WH,S36,S37,S46,S49,S31,I2,SS06,CL5,CL0,CL1,CL0,CL5,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1721,Ag2,F,Ed7,UK,WH,S40,S47,S38,S57,S50,I1,SS01,CL0,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1722,Ag2,F,Ed4,UK,WH,S31,S41,S28,S47,S49,I5,SS03,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1723,Ag4,M,Ed7,UK,WH,S35,S47,S51,S49,S53,I7,SS08,CL6,CL2,CL0,CL0,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1724,Ag5,M,Ed6,UK,WH,S19,S39,S36,S47,S45,I3,SS03,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1725,Ag4,F,Ed6,UK,WH,S24,S41,S42,S45,S46,I1,SS03,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1726,Ag2,F,Ed2,UK,WH,S25,S31,S30,S54,S46,I0,SS00,CL3,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1727,Ag2,F,Ed8,UK,WH,S37,S42,S50,S38,S38,I0,SS03,CL5,CL1,CL1,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL1,CL4,CL0,CL0
1728,Ag1,F,Ed2,UK,WH,S21,S42,S33,S54,S47,I3,SS02,CL4,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1729,Ag4,M,Ed8,UK,WH,S28,S33,S43,S40,S39,I3,SS04,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1730,Ag1,M,Ed5,OT,WH,S18,S46,S46,S44,S52,I0,SS05,CL4,CL0,CL3,CL2,CL6,CL5,CL6,CL0,CL0,CL4,CL0,CL0,CL2,CL0,CL0,CL0,CL3,CL0,CL0
1731,Ag2,F,Ed5,UK,WH,S42,S30,S41,S43,S36,I3,SS08,CL6,CL2,CL2,CL3,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1732,Ag4,M,Ed8,UK,WH,S32,S38,S48,S42,S43,I3,SS05,CL5,CL1,CL0,CL1,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL1,CL2,CL1,CL0,CL2,CL6,CL0,CL0
1733,Ag2,M,Ed6,UK,WH,S40,S34,S40,S35,S50,I4,SS02,CL4,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0
1734,Ag4,M,Ed6,UK,WH,S27,S38,S35,S43,S43,I1,SS01,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1735,Ag4,F,Ed6,UK,WH,S26,S45,S42,S49,S51,I4,SS06,CL5,CL0,CL0,CL0,CL4,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1736,Ag2,F,Ed8,UK,WH,S16,S42,S30,S55,S54,I3,SS04,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL0,CL0,CL0
1737,Ag3,M,Ed6,UK,WH,S23,S46,S48,S51,S44,I2,SS08,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1738,Ag4,M,Ed6,UK,WH,S24,S38,S45,S46,S42,I3,SS04,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1739,Ag5,F,Ed1,UK,WH,S34,S41,S41,S49,S46,I2,SS04,CL5,CL0,CL0,CL1,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1740,Ag2,F,Ed6,UK,WH,S38,S40,S43,S45,S42,I2,SS02,CL4,CL0,CL2,CL0,CL3,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1741,Ag4,F,Ed7,UK,WH,S27,S42,S42,S42,S49,I1,SS00,CL6,CL0,CL0,CL1,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1742,Ag2,F,Ed7,US,WH,S50,S44,S52,S32,S42,I1,SS02,CL5,CL0,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL2,CL0,CL4,CL0,CL2,CL4,CL0,CL0
1743,Ag3,M,Ed7,UK,WH,S22,S45,S53,S39,S38,I5,SS08,CL5,CL2,CL1,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL1
1744,Ag3,F,Ed8,UK,WH,S30,S43,S42,S41,S48,I3,SS03,CL5,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1745,Ag5,F,Ed5,UK,WH,S31,S33,S36,S46,S42,I2,SS04,CL3,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
